customerID,SharedDriverContribution,PrimaryLever,SecondaryLever,PrimaryLeverContribution,SHAP_Service_quality,SHAP_Billing_and_payment,SHAP_Protection_and_support,SHAP_Engagement_and_bundling,SHAP_Price_and_plan_fit
4480-MBMLB,-0.55426145,Price and plan fit,Engagement and bundling,0.41352147,0.23469275,-0.05404452,0.102494836,0.35956475,0.41352147
1395-OFUWC,0.49481112,Protection and support,Engagement and bundling,0.13084856,-0.28966674,-0.31625503,0.13084856,0.034968287,-0.179248
0822-QGCXA,0.4408722,Engagement and bundling,Billing and payment,0.16674408,-0.32019937,0.03169707,-0.15330532,0.16674408,-0.047595993
0872-NXJYS,0.598341,Service quality,Billing and payment,0.34344745,0.34344745,0.31123832,0.13817184,-0.083988026,0.036379296
2832-KJCRD,0.44502303,Billing and payment,Service quality,0.33549023,0.30540103,0.33549023,-0.06380235,0.21393643,0.16653597
3588-WSTTJ,0.48068893,Billing and payment,Service quality,0.32259494,0.28524703,0.32259494,-0.1618352,0.21987419,0.12967601
4075-WKNIU,-1.790234,Engagement and bundling,Protection and support,0.04405301,-0.2134011,-0.2842609,-0.104837306,0.04405301,-0.42033985
5090-EMGTC,-1.5396962,Price and plan fit,Service quality,0.2157493,0.21034807,-0.112428516,-0.13411808,0.1098585,0.2157493
2346-CZYIL,-1.4657853,Protection and support,Engagement and bundling,0.071156874,-0.49606937,-0.27905872,0.071156874,-0.21430668,-0.49266928
3798-EPWRR,0.56296164,Protection and support,Price and plan fit,0.11695235,-0.22119537,-0.011856207,0.11695235,-0.17268123,0.020547308
6258-NGCNG,0.51142716,Protection and support,Engagement and bundling,0.0938663,-0.94274807,-0.36292687,0.0938663,-0.040577352,-0.343624
4186-ZBUEW,-0.49893925,Engagement and bundling,Billing and payment,0.15743643,-0.27106935,-0.09043198,-0.10554613,0.15743643,-0.10513416
5274-XHAKY,0.522884,Service quality,Engagement and bundling,0.296106,0.296106,-0.13476531,-0.20412256,0.02670039,-0.017044693
1442-BQPVU,0.4987967,Protection and support,Engagement and bundling,0.1010451,-0.31888595,-0.007815936,0.1010451,0.040842667,-0.09831546
3978-YNKDD,-1.4811022,Protection and support,Engagement and bundling,0.0604687,-0.5325348,-0.25493437,0.0604687,-0.23761982,-0.5764417
4940-KHCWD,-1.4535636,No actionable lever,Service quality,-0.12397307,-0.15057752,-0.24316797,-0.32450673,-0.12397307,-0.30010453
9412-ARGBX,-1.5739772,Service quality,Price and plan fit,0.21211651,0.21211651,-0.12862091,-0.13284345,-0.08387919,0.018911898
1389-CXMLU,0.60884,Service quality,Price and plan fit,0.30066577,0.30066577,-0.029396456,0.14546809,0.10850905,0.19602005
9589-ABEPT,-1.625236,Service quality,Engagement and bundling,0.21149153,0.21149153,-0.17092998,-0.13086154,0.017473139,-0.30523014
9388-ZEYVT,-0.5397849,Engagement and bundling,Billing and payment,0.10637324,-0.19473064,0.065472215,-0.15041961,0.10637324,-0.25971764
0305-SQECB,-0.7706078,No actionable lever,Billing and payment,-0.14894313,-0.19398166,-0.14900568,-0.31274578,-0.25223413,-0.14894313
7605-SNLQG,0.4938217,Protection and support,Price and plan fit,0.1201236,-0.30387953,-0.122777954,0.1201236,-0.18879801,-0.09087576
4670-TABXH,-1.4249505,Price and plan fit,Engagement and bundling,0.4868262,0.17886437,-0.088400625,-0.093956925,0.1801105,0.4868262
5561-NWEVX,0.6174636,Service quality,Price and plan fit,0.28444937,0.28444937,-0.034986477,0.14070258,-0.006953667,0.14142182
0064-SUDOG,-1.4268717,Protection and support,Engagement and bundling,0.060443066,-0.5446832,-0.29285753,0.060443066,-0.18251264,-0.41787484
8561-NMTBD,-0.5241988,Engagement and bundling,Price and plan fit,0.25541937,0.2153844,-0.04421901,-0.103739485,0.25541937,0.25088978
5161-XEUVX,-1.5467781,Service quality,Engagement and bundling,0.20663317,0.20663317,-0.35441703,-0.061251353,0.03232594,0.018748067
8292-FRFZQ,-0.701087,No actionable lever,Engagement and bundling,-0.18915826,-0.18915826,-0.24075133,-0.3222203,-0.22881737,-0.3536752
8591-NXRCV,0.4411192,Engagement and bundling,Billing and payment,0.05959787,-0.31112874,-0.13985884,-0.3534539,0.05959787,-0.16778141
7895-VONWT,0.4750425,Billing and payment,Engagement and bundling,0.3590064,-0.38615644,0.3590064,0.16603155,0.2585467,-0.3016604
4526-RMTLL,-1.6389593,Engagement and bundling,Billing and payment,0.15516254,-0.22391747,-0.061312735,-0.36117774,0.15516254,-0.23664454
6253-GNHWH,-1.4634198,No actionable lever,Service quality,-0.080397666,-0.1604368,-0.32522103,-0.34068036,-0.080397666,-0.22872129
4566-NECEV,0.5520062,Service quality,Price and plan fit,0.3179691,0.3179691,-0.085985556,0.083677724,0.101953305,0.29208288
8080-POTJR,-0.4904153,Engagement and bundling,Billing and payment,0.3094733,-0.21688855,-0.08528072,-0.14777325,0.3094733,-0.10847945
6906-MPARY,-0.62774754,Service quality,Engagement and bundling,0.2205536,0.2205536,-0.056611396,-0.1006325,0.05848652,-0.20661418
3662-FXJFO,-1.4023014,Protection and support,Billing and payment,0.078510106,-0.5304866,-0.13839968,0.078510106,-0.21546659,-0.41941613
8107-RZLNV,-1.5060437,Price and plan fit,Engagement and bundling,0.360771,0.1826662,-0.0925209,0.1349902,0.21612677,0.360771
0516-OOHAR,-0.5278031,Price and plan fit,Service quality,0.3359,0.23052746,-0.29527265,0.08880231,0.2212573,0.3359
2027-CWDNU,0.5462742,Billing and payment,Service quality,0.3244601,0.31404912,0.3244601,-0.09508937,-0.09266162,-0.12884799
2737-WFVYW,0.5626669,Billing and payment,Engagement and bundling,0.36329255,-0.21503249,0.36329255,0.16601017,0.2588799,0.013856284
9912-OMZDS,-0.5911441,Price and plan fit,Billing and payment,0.31387582,0.2267081,0.2846703,0.08537763,0.2544581,0.31387582
3733-ZEECP,0.4922535,Billing and payment,Protection and support,0.36977616,-0.31085742,0.36977616,-0.08275684,-0.20830034,-0.3140046
7878-RTCZG,0.60732704,Protection and support,Price and plan fit,0.08580619,-0.6549561,-0.32075897,0.08580619,-0.16759537,0.0695368
2452-MRMZF,-1.4318043,Protection and support,Billing and payment,0.12149041,-0.4662347,-0.102713436,0.12149041,-0.123826474,-0.34430414
2272-QAGFO,0.5965841,Billing and payment,Service quality,0.35084993,0.33889794,0.35084993,0.14389732,-0.020854944,-0.06585141
7103-IPXPJ,-0.5585424,Engagement and bundling,Service quality,0.32827747,0.22606215,0.035169024,-0.055602673,0.32827747,0.1826939
4342-HFXWS,-0.6783215,No actionable lever,Engagement and bundling,-0.12100287,-0.20133989,-0.28675708,-0.27223366,-0.15549327,-0.12100287
3545-CNWRG,0.49197054,Billing and payment,Service quality,0.3295278,0.30539834,0.3295278,0.09565425,0.1913063,0.036795393
1785-BPHTP,0.535836,Service quality,Protection and support,0.3240713,0.3240713,-0.045064695,0.13774136,-0.044820555,-0.1362606
4989-LIXVT,0.4839466,Billing and payment,Service quality,0.3321353,0.26585016,0.3321353,0.10233189,0.009846853,-0.055916116
7315-WYOAW,0.50375444,Service quality,Price and plan fit,0.33755684,0.33755684,-0.050561793,-0.06589817,0.19824937,0.28042874
1173-XZPYF,0.61402285,Billing and payment,Service quality,0.36239204,0.35609978,0.36239204,0.138436,0.0659886,0.17544457
9850-OWRHQ,0.6465534,Service quality,Protection and support,0.299864,0.299864,-0.086885415,0.13772555,-0.030199366,0.023080252
3768-NLUBH,0.44516507,Service quality,Engagement and bundling,0.27379248,0.27379248,-0.0015582526,0.16205482,0.21282136,0.17568097
8676-TRMJS,0.6262403,Service quality,Protection and support,0.29152796,0.29152796,-0.43505543,0.12870812,-0.06966682,-0.08768207
2509-TFPJU,-1.4629351,Protection and support,Engagement and bundling,0.11617844,-0.46964383,-0.2690465,0.11617844,-0.16666088,-0.5692677
9530-GRMJG,-1.5293598,Billing and payment,Engagement and bundling,0.34170562,-0.19284752,0.34170562,-0.1788783,0.1381173,-0.2646524
6898-RBTLU,-1.5042489,Engagement and bundling,Protection and support,0.20652895,-0.18399034,-0.24237297,-0.13212104,0.20652895,-0.2617159
5481-NTDOH,-0.5571858,Price and plan fit,Engagement and bundling,0.37402493,0.19542976,-0.07245322,-0.13944788,0.29959944,0.37402493
2068-WWXQZ,-1.4417484,Protection and support,Engagement and bundling,0.06988787,-0.48943633,-0.23175827,0.06988787,-0.22035845,-0.46752217
7359-SSBJK,-1.4171647,No actionable lever,Billing and payment,-0.05343408,-0.15676314,-0.10735862,-0.32211444,-0.05343408,-0.1810194
2061-VVFST,0.4808249,Protection and support,Engagement and bundling,0.055958763,-0.77395,-0.26517212,0.055958763,-0.23029631,-0.45114154
0685-MLYYM,0.613243,Service quality,Protection and support,0.2822802,0.2822802,-0.033801984,0.13234448,-0.21647811,-0.10097967
0749-IRGQE,0.46837902,Engagement and bundling,Protection and support,0.29120776,-0.3103355,0.013522259,0.1408435,0.29120776,-0.045531265
2380-DAMQP,-1.5060905,Service quality,Billing and payment,0.16782387,0.16782387,0.15336022,-0.3734859,0.06484358,0.100324154
2256-YLYLP,-1.5066692,Engagement and bundling,Protection and support,0.1342376,-0.18134065,-0.08965175,-0.086314976,0.1342376,-0.2670533
1272-ILHFG,-0.7489048,Protection and support,Billing and payment,0.06034902,-0.59321064,-0.31538934,0.06034902,-0.3361762,-0.5700615
0164-XAIRP,-1.509223,Protection and support,Billing and payment,0.07833247,-0.51029027,-0.078356914,0.07833247,-0.22733948,-0.3579287
5666-CYCYZ,0.536386,Billing and payment,Service quality,0.3369782,0.33212098,0.3369782,-0.06883102,0.10694536,-0.04181161
4011-ARPHK,0.48017505,No actionable lever,Engagement and bundling,-0.1559218,-0.31989822,-0.36382622,-0.1559218,-0.23119134,-0.28502184
8182-PNAGI,0.5023124,Price and plan fit,Protection and support,0.017079767,-0.33923578,-0.34684214,-0.052736945,-0.17600961,0.017079767
6365-HITVU,-1.5509582,No actionable lever,Service quality,-0.007665571,-0.17265126,-0.23337539,-0.3580672,-0.007665571,-0.28385457
7558-IMLMT,-1.492873,Protection and support,Billing and payment,0.08320475,-0.54657614,-0.1586118,0.08320475,-0.2446056,-0.7342849
9488-FYQAU,-1.2566478,Price and plan fit,Service quality,0.6637569,0.19645686,-0.083361685,-0.10897938,0.18128413,0.6637569
3590-TCXTB,0.60684955,Protection and support,Price and plan fit,0.0874657,-0.66759884,-0.32259062,0.0874657,-0.1699419,0.026804373
6994-KERXL,0.53353226,Billing and payment,Protection and support,0.3000471,-0.32014486,0.3000471,0.1593604,-0.09431213,-0.17051248
7957-RYHQD,0.5515938,Service quality,Billing and payment,0.29127347,0.29127347,-0.11765007,-0.19433981,-0.21010004,-0.1874105
2180-DXNEG,0.55381805,Billing and payment,Service quality,0.36151865,0.3516963,0.36151865,0.13323705,0.058033504,0.22350706
1960-UOTYM,-1.4781852,Billing and payment,Engagement and bundling,0.14037335,-0.1978461,0.14037335,-0.16781875,-0.006991811,-0.24456957
2740-JFBOK,0.4971899,Billing and payment,Protection and support,0.37370947,-0.96689737,0.37370947,0.0886192,-0.07506586,-0.208276
6500-JVEGC,-0.7211125,Price and plan fit,Service quality,0.3169105,0.20694904,-0.31289575,-0.19550982,-0.0703101,0.3169105
5515-AKOAJ,0.4566663,Billing and payment,Service quality,0.3420754,0.2954668,0.3420754,-0.10958514,0.21094255,0.06559925
8976-OQHGT,0.55271494,No actionable lever,Price and plan fit,-0.07846145,-0.31633013,-0.3203859,-0.07846145,-0.18504658,-0.09001398
5245-VDBUR,-0.7164906,No actionable lever,Protection and support,-0.17861967,-0.17861967,-0.30758864,-0.18155448,-0.18464124,-0.4330025
6230-BSUXY,0.6286198,Price and plan fit,Service quality,0.3481866,0.29158497,0.27604946,0.15019391,-0.07518131,0.3481866
8469-SNFFH,-0.6631644,No actionable lever,Price and plan fit,-0.109130666,-0.19604674,-0.2588948,-0.3052784,-0.109130666,-0.16060068
2144-ESWKO,-0.73854417,No actionable lever,Billing and payment,-0.11013226,-0.19603068,-0.11698511,-0.14505301,-0.11013226,-0.22970371
1241-FPMOF,-1.4423413,Protection and support,Engagement and bundling,0.07235554,-0.49040502,-0.29862037,0.07235554,-0.22947071,-0.34128043
9928-BZVLZ,-1.5547798,Engagement and bundling,Price and plan fit,0.08000015,-0.1999346,-0.37112704,-0.28103858,0.08000015,-0.14780049
4114-QMKVN,-0.4781765,Engagement and bundling,Protection and support,0.1483971,-0.18427469,-0.25365946,-0.17750981,0.1483971,-0.18314959
2775-SEFEE,-1.7833667,No actionable lever,Billing and payment,-0.04440494,-0.22067767,-0.07470039,-0.35215956,-0.04440494,-0.4748368
9003-CPATH,0.52893686,Service quality,Protection and support,0.3067921,0.3067921,-0.00011801068,0.123967424,-0.102413386,-0.1529955
1754-GKYPY,0.5357202,Service quality,Protection and support,0.3117156,0.3117156,-0.120210625,0.13872242,0.08541548,-0.028475624
5294-CDGWY,-0.49765006,Engagement and bundling,Billing and payment,0.35634387,-0.20062032,0.10060606,-0.12403236,0.35634387,0.021118969
7956-XQWGU,0.45884198,Protection and support,Billing and payment,0.08753659,-0.81809354,-0.12728411,0.08753659,-0.20036393,-0.58792794
1591-MQJTP,-0.58809227,Service quality,Engagement and bundling,0.19735983,0.19735983,-0.09297545,-0.1717042,0.15573098,-0.013572708
5295-PCJOO,0.53703195,Billing and payment,Price and plan fit,0.36455524,-0.26560634,0.36455524,-0.19179165,-0.14101678,-0.051624715
2369-FEVNO,0.61939096,Protection and support,Price and plan fit,0.09799097,-0.6552569,-0.09563292,0.09799097,-0.16889176,0.05748014
9863-JZAIC,0.48195666,Protection and support,Engagement and bundling,0.12898014,-0.30881113,-0.35211033,0.12898014,-0.08179939,-0.27199915
7471-MQPOS,-0.51031166,Engagement and bundling,Billing and payment,0.19298324,-0.15696983,-0.09058656,-0.103234075,0.19298324,-0.2305342
7660-HDPJV,0.651912,Billing and payment,Service quality,0.31706858,0.29167905,0.31706858,0.14280373,-0.1583524,0.21209624
5115-SQAAU,-1.4478848,Protection and support,Billing and payment,0.083822854,-0.52733976,-0.08096846,0.083822854,-0.15514992,-0.53437835
9845-QOMAD,-0.751404,Protection and support,Billing and payment,0.06034902,-0.60449207,-0.31538934,0.06034902,-0.33795777,-0.5756793
7672-VFMXZ,0.4421934,Billing and payment,Price and plan fit,0.09151941,-0.29113606,0.09151941,-0.30730656,-0.18162438,-0.08304162
9739-JLPQJ,-1.53121,Price and plan fit,Service quality,0.37578577,0.16806033,-0.20848861,-0.36328793,0.09459948,0.37578577
9916-AYHTC,-1.3830061,Protection and support,Engagement and bundling,0.06544826,-0.48456818,-0.2698859,0.06544826,-0.21234368,-0.52476656
3855-ONCAR,0.6448232,Service quality,Protection and support,0.31408474,0.31408474,-0.08841686,0.14100416,-0.06278657,-0.020731233
1488-SYSFC,0.48938665,Billing and payment,Protection and support,0.31821755,-0.8516754,0.31821755,0.09923921,-0.21999882,-0.61827046
7931-PXHFC,-0.49050492,Engagement and bundling,Price and plan fit,0.08337517,-0.27095777,-0.09922482,-0.08739697,0.08337517,-0.074477986
3990-QYKBE,0.5185785,Billing and payment,Service quality,0.31596988,0.3142147,0.31596988,0.1542172,0.21676037,-0.14981803
0970-QXPXW,0.60732704,Protection and support,Price and plan fit,0.085552186,-0.6557077,-0.32075897,0.085552186,-0.16759537,0.059054635
3259-KNMRR,-1.5173379,Engagement and bundling,Protection and support,0.20327061,-0.161194,-0.08307813,0.11878072,0.20327061,-0.22421384
6120-RJKLU,-1.4771416,Engagement and bundling,Billing and payment,0.07834664,-0.1600831,-0.10873172,-0.3100116,0.07834664,-0.27550706
9572-WUKSB,0.58054817,Billing and payment,Engagement and bundling,0.328852,-0.23855963,0.328852,-0.10430761,-0.054966107,-0.09805133
5893-KCLGT,-1.5083687,Protection and support,Billing and payment,0.11685817,-0.49823165,-0.18654048,0.11685817,-0.241691,-0.62721616
0076-LVEPS,0.48747933,No actionable lever,Billing and payment,-0.05445841,-0.37570792,-0.14388357,-0.43047974,-0.05445841,-0.16235143
3640-JQGJG,0.50420856,Protection and support,Price and plan fit,0.10968003,-0.3345501,-0.41898477,0.10968003,-0.17386994,-0.14204107
4919-MOAVT,0.6118923,Service quality,Protection and support,0.29667273,0.29667273,-0.0506079,0.13679564,-0.20560688,-0.08553881
1596-OQSPS,0.49056262,Protection and support,Billing and payment,0.07718018,-0.32894963,-0.018902935,0.07718018,-0.17338422,-0.10679033
9867-XOBQA,-1.5203226,No actionable lever,Service quality,-0.051665924,-0.19533588,-0.2870471,-0.34427473,-0.051665924,-0.24709272
9546-KDTRB,0.48771855,Protection and support,Engagement and bundling,0.076732755,-0.803395,-0.3490263,0.076732755,-0.10142779,-0.18708558
3090-HAWSU,-1.2648625,Price and plan fit,Engagement and bundling,0.563887,0.18964253,-0.07518163,-0.267061,0.19473353,0.563887
9820-RMCQV,0.49568906,No actionable lever,Engagement and bundling,-0.12504709,-0.34100157,-0.3867038,-0.17385563,-0.17146893,-0.12504709
3174-RKMOW,0.4213125,Billing and payment,Service quality,0.30185312,0.2987232,0.30185312,-0.16845123,0.1303124,0.12620963
1760-CAZHT,0.4453784,Protection and support,Engagement and bundling,0.078918055,-0.8308319,-0.41423365,0.078918055,-0.1944511,-0.5553003
7839-QRKXN,0.6198684,Protection and support,Price and plan fit,0.096331455,-0.66262156,-0.09380127,0.096331455,-0.16654523,0.033518553
8441-SHIPE,-1.4764876,Protection and support,Billing and payment,0.09714721,-0.5111283,-0.08248296,0.09714721,-0.13901654,-0.5645522
5204-QZXPU,0.51051635,Billing and payment,Engagement and bundling,0.42455518,-0.2921071,0.42455518,0.15562443,0.17813094,-0.023324978
4597-ELFTS,-0.6989133,Billing and payment,Protection and support,0.09163318,-0.5621866,0.09163318,0.0768055,-0.22380614,-0.41112942
1320-GVNHT,-1.4306724,Price and plan fit,Service quality,0.42924199,0.16730177,-0.07965035,-0.24364977,0.12841704,0.42924199
1047-RNXZV,-1.4753666,Protection and support,Engagement and bundling,0.06411937,-0.54812676,-0.30160156,0.06411937,-0.268366,-0.76526445
3541-ZNUHK,0.531651,Billing and payment,Service quality,0.3491313,0.26665208,0.3491313,-0.22207144,-0.081471585,-0.105851024
8450-JOVAH,0.5776122,Price and plan fit,Engagement and bundling,0.14341581,-0.29460746,-0.3514985,-0.16442338,-0.06151507,0.14341581
8725-JEDFD,0.5621071,Service quality,Protection and support,0.3217291,0.3217291,-0.14116786,0.1328498,-0.1882236,-0.1998685
7562-UXTPG,0.6176427,Service quality,Protection and support,0.34786996,0.34786996,-0.14133026,0.12464824,-0.17837201,-0.01414023
8071-SBTRN,-1.390312,Price and plan fit,Service quality,0.42536366,0.19491243,-0.13602018,-0.20895855,0.1569647,0.42536366
1113-IUJYX,-0.5408206,Price and plan fit,Service quality,0.32776758,0.22523057,-0.32924294,-0.26521,0.20545413,0.32776758
