customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ServiceCount,ChurnFlag,Cluster,CustomerSegment,TenureBand,ARPU,ChargeRatio,ContractRiskFlag,ValueTier,AutoPayFlag
2690-DVRVK,Male,0,Yes,Yes,5,Yes,No,No,No,No,No,No,No,No,One year,No,Electronic check,20.55,99.45,No,0,0,0,New Budget,0-6 months,19.89,1.0331825037707392,0,Low,0
5688-KZTSN,Male,0,Yes,Yes,15,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,20.0,288.05,Yes,0,1,0,New Budget,13-24 months,19.203333333333333,1.0414858531504947,1,Low,0
1270-XKUCC,Female,0,Yes,Yes,30,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.7,599.25,No,0,0,0,New Budget,25-48 months,19.975,0.9862327909887358,0,Low,0
0334-ZFJSR,Female,0,Yes,No,55,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),66.05,3462.1,No,3,0,1,Established High-Value,49-72 months,62.947272727272725,1.049290892810722,0,Medium,1
2894-QOJRX,Female,0,Yes,No,25,No,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),34.0,853.0,Yes,1,1,0,New Budget,25-48 months,34.12,0.996483001172333,1,Low,1
5747-PMBSQ,Male,1,Yes,No,10,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,92.5,934.1,Yes,4,1,3,New High-Spend,7-12 months,93.41,0.9902580023552082,1,Premium,0
5583-EJXRD,Male,0,Yes,Yes,44,No,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),54.05,2375.2,No,5,0,1,Established High-Value,25-48 months,53.98181818181818,1.0012630515325025,0,Medium,1
4565-EVZMJ,Female,0,No,No,47,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,58.9,2813.05,No,3,0,1,Established High-Value,25-48 months,59.85212765957447,0.9840919997867084,0,Medium,0
3143-JQEGI,Female,0,Yes,Yes,13,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,88.35,1222.8,Yes,2,1,3,New High-Spend,13-24 months,94.06153846153846,0.939278704612365,1,Premium,0
6386-SZZKH,Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),107.95,5293.2,Yes,5,1,1,Established High-Value,49-72 months,108.02448979591836,0.9993104360311342,0,Premium,1
3327-YBAKM,Female,0,Yes,No,64,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,96.9,6314.35,No,4,0,1,Established High-Value,49-72 months,98.66171875,0.9821438469517844,0,Premium,0
9441-QHEVC,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.1,19.1,No,0,0,0,New Budget,0-6 months,19.1,1.0,1,Low,0
6705-LNMDD,Male,0,No,No,20,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,50.0,1003.05,No,1,0,0,New Budget,13-24 months,50.1525,0.9969592742136484,1,Medium,0
2580-ASVVY,Female,0,Yes,No,37,No,No,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,45.4,1593.1,No,3,0,3,New High-Spend,25-48 months,43.05675675675676,1.0544221957190385,0,Medium,0
3370-GQEAL,Male,0,Yes,Yes,30,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,85.45,2509.95,No,1,0,3,New High-Spend,25-48 months,83.66499999999999,1.021335086356302,1,High,0
5032-USPKF,Female,0,No,No,38,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),84.1,3187.65,No,5,0,1,Established High-Value,25-48 months,83.88552631578948,1.0025567424278072,0,High,1
2982-IHMFT,Female,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,74.45,Yes,0,1,3,New High-Spend,0-6 months,74.45,1.0,1,High,0
3521-SYVOR,Female,0,No,No,37,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,64.75,2345.2,Yes,2,1,3,New High-Spend,25-48 months,63.38378378378378,1.021554664847348,1,Medium,0
4254-QPEDE,Female,0,Yes,No,52,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),66.25,3330.1,No,6,0,1,Established High-Value,49-72 months,64.04038461538461,1.0345034683643135,0,Medium,1
6283-GITPX,Male,0,No,Yes,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),76.9,5522.7,No,5,0,1,Established High-Value,49-72 months,77.78450704225352,0.9886287504300432,0,High,1
9526-JAWYF,Male,0,No,No,26,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,89.8,2335.3,Yes,3,1,3,New High-Spend,25-48 months,89.81923076923077,0.999785894745857,1,High,0
0771-CHWSK,Male,0,No,No,66,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),74.6,4798.4,No,4,0,1,Established High-Value,49-72 months,72.7030303030303,1.026092030676892,0,High,1
9788-HNGUT,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.95,8594.4,No,6,0,1,Established High-Value,49-72 months,119.36666666666666,0.979754258586987,0,Premium,1
9495-REDIY,Male,0,No,Yes,25,No,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),40.65,970.55,No,2,0,0,New Budget,25-48 months,38.822,1.047086703415589,0,Medium,1
5375-XLDOF,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.35,7665.8,No,6,0,1,Established High-Value,49-72 months,111.09855072463768,1.0292663518484697,0,Premium,1
1172-VIYBP,Male,0,Yes,Yes,53,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),69.7,3686.05,No,3,0,1,Established High-Value,49-72 months,69.54811320754717,1.0021839096051328,0,Medium,1
5649-VUKMC,Female,0,No,No,12,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Mailed check,95.5,1115.15,Yes,3,1,3,New High-Spend,7-12 months,92.92916666666667,1.027664439761467,0,Premium,0
6559-PDZLR,Male,0,No,No,26,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.65,2537.0,No,4,0,1,Established High-Value,25-48 months,97.57692307692308,1.0109972408356327,1,Premium,0
8992-OBVDG,Male,0,No,No,21,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,61.65,1393.6,No,2,0,3,New High-Spend,13-24 months,66.36190476190475,0.9289968427095294,1,Medium,0
4273-MBHYA,Female,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.35,89.35,No,2,0,3,New High-Spend,0-6 months,89.35,1.0,1,High,0
4724-WXVWF,Male,0,No,No,48,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,95.4,4445.3,No,3,0,1,Established High-Value,25-48 months,92.61041666666668,1.030121701572447,1,Premium,0
5701-GUXDC,Female,0,Yes,No,26,No,No,DSL,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),35.4,978.6,No,2,0,0,New Budget,25-48 months,37.63846153846154,0.9405272838749232,0,Medium,1
1460-UZPRJ,Male,0,Yes,No,60,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.95,1258.15,No,0,0,2,Established Budget,49-72 months,20.96916666666667,0.9513968922624486,0,Low,0
6082-GLJIX,Male,0,No,No,18,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.25,331.35,No,0,0,0,New Budget,13-24 months,18.40833333333333,1.0457220461747396,1,Low,0
5143-EGQFK,Female,1,No,No,10,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,29.65,291.4,Yes,1,1,0,New Budget,7-12 months,29.14,1.0175017158544957,1,Low,0
4919-IKATY,Male,0,Yes,Yes,5,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.5,453.75,Yes,2,1,3,New High-Spend,0-6 months,90.75,0.931129476584022,1,Premium,0
2495-TTHBQ,Female,0,No,Yes,4,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,20.4,84.75,No,0,0,0,New Budget,0-6 months,21.1875,0.9628318584070796,0,Low,0
0485-ZBSLN,Male,0,Yes,Yes,65,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),24.75,1715.1,No,0,0,2,Established Budget,49-72 months,26.38615384615385,0.9379919538219346,0,Low,1
3810-PJUHR,Male,0,Yes,Yes,70,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,25.35,1715.15,No,0,0,2,Established Budget,49-72 months,24.502142857142857,1.034603387458823,0,Low,0
9050-QLROH,Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.7,1597.25,Yes,2,1,3,New High-Spend,13-24 months,88.73611111111111,1.022131789012365,1,High,1
0847-HGRML,Male,0,No,Yes,62,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.0,1250.1,No,0,0,2,Established Budget,49-72 months,20.16290322580645,0.9919206463482922,0,Low,1
8232-CTLKO,Female,0,Yes,Yes,66,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,59.75,3996.8,No,2,0,2,Established Budget,49-72 months,60.55757575757576,0.986664331465172,0,Medium,0
9227-YBAXE,Female,0,Yes,Yes,65,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),82.5,5215.1,No,5,0,1,Established High-Value,49-72 months,80.2323076923077,1.0282640793081628,0,High,1
6168-WFVVF,Female,1,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,235.5,Yes,0,1,3,New High-Spend,0-6 months,78.5,0.8955414012738853,1,High,0
9860-LISIZ,Female,0,No,No,34,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.35,673.2,No,0,0,2,Established Budget,25-48 months,19.8,1.027777777777778,1,Low,0
0112-QAWRZ,Male,0,Yes,Yes,16,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),90.8,1442.2,No,2,0,3,New High-Spend,13-24 months,90.1375,1.007349882124532,1,High,1
0877-SDMBN,Female,0,No,No,54,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),103.95,5639.05,Yes,4,1,1,Established High-Value,49-72 months,104.42685185185184,0.9954336280047172,0,Premium,1
2786-GCDPI,Female,1,No,No,50,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.95,5222.35,No,4,0,1,Established High-Value,49-72 months,104.447,1.004815839612435,1,Premium,0
4043-MKDTV,Male,0,Yes,No,71,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,105.25,7291.75,No,5,0,1,Established High-Value,49-72 months,102.70070422535213,1.0248225734563037,0,Premium,0
8065-YKXKD,Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.75,799.65,Yes,0,1,3,New High-Spend,7-12 months,79.965,0.9347839679859938,1,High,0
9637-EIHEQ,Female,0,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,50.8,50.8,Yes,1,1,0,New Budget,0-6 months,50.8,1.0,1,Medium,0
9229-RQABD,Male,0,No,No,18,Yes,Yes,No,No,No,No,No,No,No,One year,No,Mailed check,23.75,424.5,No,0,0,0,New Budget,13-24 months,23.58333333333333,1.007067137809187,0,Low,0
8313-KTIHG,Male,0,No,No,4,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,61.3,249.4,No,2,0,3,New High-Spend,0-6 months,62.35,0.983159582999198,1,Medium,0
5320-BRKGK,Female,0,Yes,Yes,58,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Mailed check,75.8,4415.75,No,4,0,1,Established High-Value,49-72 months,76.13362068965517,0.9956179584442052,0,High,0
6284-KMNUF,Female,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,98.0,5270.6,No,3,0,1,Established High-Value,49-72 months,94.11785714285716,1.041247675786438,0,Premium,0
9689-PTNPG,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.25,144.55,Yes,1,1,3,New High-Spend,0-6 months,72.275,1.1103424420615704,1,High,0
9465-RWMXL,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.9,2447.95,Yes,1,1,3,New High-Spend,25-48 months,76.4984375,1.0313936150656673,1,High,0
6229-UOLQL,Male,0,Yes,Yes,56,No,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,52.0,2884.9,No,4,0,1,Established High-Value,49-72 months,51.51607142857143,1.009393739817671,0,Medium,0
2362-IBOOY,Male,0,No,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.75,3050.15,Yes,1,1,3,New High-Spend,25-48 months,84.72638888888889,1.0002786748192711,1,High,0
3137-LUPIX,Female,0,No,No,4,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,64.4,253.0,No,2,0,3,New High-Spend,0-6 months,63.25,1.0181818181818183,1,Medium,0
0843-WTBXE,Male,0,No,No,53,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),85.45,4517.25,Yes,1,1,3,New High-Spend,49-72 months,85.23113207547169,1.0025679340306604,1,High,1
6143-JQKEA,Male,0,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),45.8,436.2,No,0,0,0,New Budget,7-12 months,43.62,1.0499770747363597,1,Medium,1
8676-OOQEJ,Male,0,No,No,4,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,30.5,118.4,No,1,0,0,New Budget,0-6 months,29.6,1.0304054054054053,1,Low,0
5515-IDEJJ,Male,0,Yes,Yes,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.9,19.9,Yes,0,1,0,New Budget,0-6 months,19.9,1.0,1,Low,0
9701-CDXHR,Female,0,Yes,No,51,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,69.15,3649.6,No,0,0,2,Established Budget,49-72 months,71.56078431372549,0.9663113765892152,1,High,0
7450-NWRTR,Male,1,No,No,12,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.45,1200.15,Yes,3,1,3,New High-Spend,7-12 months,100.0125,0.9943757030371204,1,Premium,0
8124-NZVGJ,Female,0,No,No,6,No,No,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,49.25,255.6,No,3,0,3,New High-Spend,0-6 months,42.6,1.1561032863849765,0,Medium,0
2162-FRZAA,Male,0,Yes,Yes,63,No,No,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),39.35,2395.05,No,3,0,2,Established Budget,49-72 months,38.01666666666667,1.035072336694432,0,Medium,1
5376-DEQCP,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.6,70.6,Yes,0,1,3,New High-Spend,0-6 months,70.6,1.0,1,High,0
5118-MUEYH,Female,0,Yes,No,48,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.1,5083.55,No,4,0,1,Established High-Value,25-48 months,105.90729166666668,0.9923773740791376,1,Premium,1
9095-HFAFX,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),81.0,389.6,Yes,1,1,3,New High-Spend,0-6 months,77.92,1.0395277207392195,1,High,1
5627-TVBPP,Female,0,No,Yes,35,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),20.1,644.5,No,0,0,2,Established Budget,25-48 months,18.414285714285715,1.091543832428239,0,Low,1
2379-ENZGV,Male,0,No,No,6,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.85,523.5,Yes,2,1,3,New High-Spend,0-6 months,87.25,0.9724928366762176,1,High,0
3936-QQFLL,Male,0,No,No,2,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.75,39.3,No,0,0,0,New Budget,0-6 months,19.65,1.0050890585241732,1,Low,0
2589-AYCRP,Female,0,No,No,50,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),19.75,989.05,No,0,0,2,Established Budget,49-72 months,19.781,0.9984328395935494,0,Low,1
4067-HLYQI,Female,0,No,No,33,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.4,2406.1,No,0,0,3,New High-Spend,25-48 months,72.9121212121212,0.9655459041602596,1,High,1
5124-EOGYE,Male,0,No,No,31,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.45,638.55,No,0,0,0,New Budget,25-48 months,20.598387096774196,0.9927961788426904,0,Low,0
5057-RKGLH,Female,0,Yes,Yes,9,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.35,191.1,No,0,0,0,New Budget,7-12 months,21.23333333333333,0.9583987441130298,0,Low,0
0292-WEGCH,Female,0,Yes,Yes,54,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,86.2,4524.05,No,5,0,1,Established High-Value,49-72 months,83.77870370370371,1.028901095257568,1,High,0
8910-ICHIU,Female,0,No,No,46,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),95.65,4664.2,No,4,0,1,Established High-Value,25-48 months,101.39565217391304,0.9433343338621843,0,Premium,1
4097-YODCF,Male,0,No,Yes,34,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,103.8,3470.8,No,4,0,1,Established High-Value,25-48 months,102.08235294117648,1.0168260919672696,0,Premium,0
9715-WZCLW,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,97.2,6910.3,No,3,0,1,Established High-Value,49-72 months,97.32816901408452,0.998683125189934,0,Premium,0
9786-YWNHU,Female,0,Yes,Yes,63,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,63.55,4014.2,No,4,0,1,Established High-Value,49-72 months,63.71746031746032,0.9973718300034876,0,Medium,0
6407-GSJNL,Female,0,No,No,51,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),24.95,1288.0,No,0,0,2,Established Budget,49-72 months,25.254901960784316,0.9879270186335404,0,Low,1
6005-OBZPH,Female,1,No,No,26,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.15,2277.65,Yes,2,1,3,New High-Spend,25-48 months,87.60192307692309,1.0176717230478782,1,High,0
4049-ZPALD,Female,0,Yes,No,64,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),99.0,6375.8,No,4,0,1,Established High-Value,49-72 months,99.621875,0.993757646099313,0,Premium,1
7932-WPTDS,Female,1,Yes,No,1,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.8,24.8,Yes,0,1,0,New Budget,0-6 months,24.8,1.0,1,Low,0
3733-UOCWF,Male,1,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),85.55,5251.75,No,2,0,1,Established High-Value,49-72 months,86.09426229508196,0.993678297710287,0,High,1
6833-JMZYP,Female,0,No,No,15,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.0,1505.45,No,3,0,3,New High-Spend,13-24 months,100.36333333333332,0.9365970307881364,1,Premium,1
2722-VOJQL,Male,0,No,No,64,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.65,6903.1,Yes,4,1,1,Established High-Value,49-72 months,107.8609375,0.9795019628862396,0,Premium,1
1310-QRITU,Female,0,No,No,18,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.3,913.3,No,0,0,0,New Budget,13-24 months,50.73888888888889,0.9913500492718712,1,Medium,0
8961-QDZZJ,Female,0,Yes,Yes,57,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,95.0,5535.8,No,3,0,1,Established High-Value,49-72 months,97.11929824561405,0.9781784023989306,0,Premium,0
9715-SBVSU,Male,0,Yes,Yes,14,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),61.4,815.55,No,3,0,3,New High-Spend,13-24 months,58.25357142857143,1.054012629513825,0,Medium,1
8490-BXHEO,Male,1,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.55,1411.65,No,1,0,3,New High-Spend,13-24 months,78.42500000000001,1.027095951546063,1,High,1
7173-TETGO,Female,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),78.5,5602.25,No,1,0,2,Established Budget,49-72 months,77.80902777777777,1.008880360569414,0,High,1
7929-SKFGK,Male,0,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),114.3,8244.3,No,6,0,1,Established High-Value,49-72 months,117.77571428571429,0.970488701284524,0,Premium,1
2300-RQGOI,Female,0,No,No,38,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.05,741.5,No,0,0,2,Established Budget,25-48 months,19.51315789473684,1.0275118004045851,0,Low,0
3563-SVYLG,Male,0,Yes,Yes,68,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),62.65,4375.8,No,4,0,1,Established High-Value,49-72 months,64.35000000000001,0.9735819735819734,0,Medium,1
5228-EXCET,Male,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.85,1008.7,Yes,1,1,3,New High-Spend,13-24 months,77.5923076923077,1.0419847328244274,1,High,0
6435-VWCCY,Male,1,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),92.7,5968.4,No,3,0,1,Established High-Value,49-72 months,91.82153846153844,1.009567053146572,0,Premium,1
4998-IKFSE,Female,0,No,No,30,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,100.45,3096.9,No,3,0,3,New High-Spend,25-48 months,103.23,0.973069844037586,1,Premium,0
8630-QSGXK,Male,0,Yes,No,51,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),75.2,3901.25,No,3,0,1,Established High-Value,49-72 months,76.49509803921569,0.9830695289971164,0,High,1
2455-USLMV,Female,0,No,No,31,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),84.75,2613.4,No,2,0,3,New High-Spend,25-48 months,84.30322580645162,1.005299609703834,1,High,1
7394-FKDNK,Female,0,Yes,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.45,853.1,Yes,2,1,3,New High-Spend,7-12 months,94.78888888888888,0.9436760051576604,1,Premium,0
9488-FVZCC,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),79.5,5661.7,No,5,0,1,Established High-Value,49-72 months,78.63472222222222,1.0110037621209178,0,High,1
6331-LWDTQ,Male,0,No,No,10,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),72.15,794.25,Yes,2,1,3,New High-Spend,7-12 months,79.425,0.9084041548630784,1,High,1
5995-WWKKG,Female,0,No,No,37,Yes,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,19.8,695.05,No,0,0,2,Established Budget,25-48 months,18.785135135135132,1.0540248902956622,0,Low,0
1597-FZREH,Female,0,No,No,2,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,76.4,160.8,Yes,4,1,3,New High-Spend,0-6 months,80.4,0.9502487562189056,1,High,0
7879-CGSFV,Male,0,No,No,55,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,100.9,5552.05,No,4,0,1,Established High-Value,49-72 months,100.94636363636364,0.9995407101881288,0,Premium,0
9921-EZKBY,Male,0,No,Yes,33,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.3,3275.15,No,3,0,3,New High-Spend,25-48 months,99.2469696969697,0.9602308291223304,1,Premium,1
7432-FFVAR,Female,0,Yes,Yes,46,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),90.95,4236.6,No,3,0,1,Established High-Value,25-48 months,92.1,0.987513572204126,0,Premium,1
7246-ZGQDF,Female,0,No,Yes,1,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,54.5,54.5,No,2,0,3,New High-Spend,0-6 months,54.5,1.0,1,Medium,0
7000-WCEVQ,Female,1,No,No,20,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,61.6,1174.35,Yes,1,1,3,New High-Spend,13-24 months,58.7175,1.049090986503172,1,Medium,0
0727-IWKVK,Male,0,Yes,No,9,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.9,741.7,Yes,2,1,3,New High-Spend,7-12 months,82.41111111111111,0.9695294593501416,1,High,0
5959-BELXA,Male,1,No,No,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),96.15,3019.25,Yes,2,1,3,New High-Spend,25-48 months,94.3515625,1.0190610250890122,1,Premium,1
4456-RHSNB,Female,0,Yes,Yes,19,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.6,962.9,No,1,0,0,New Budget,13-24 months,50.67894736842105,0.9787101464326514,1,Medium,1
3512-IZIKN,Female,0,Yes,No,70,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),65.3,4759.75,Yes,3,1,1,Established High-Value,49-72 months,67.99642857142857,0.96034455591155,0,Medium,1
